url,name,hybridizer,year,scape_height,bloom_size,bloom_season,ploidy,foliage_type,bloom_habit,bud_count,branches,seedling_num,color_description,parentage,image_url,fragrance,form,awards,sculpting,notes,rebloom,Region,primary_hybridizer,City,State,Country,parents
https://daylilydatabase.org/detail.php?id=190152&name=Barbie's Dream Flower,Barbie's Dream Flower,Reeder,2020.0,26.0,5.0,Early-Midseason,Diploid,Semi-Evergreen,Diurnal,15.0,3.0,NPSE9,"Flat open flower of deep, bright intense pink above wide green to chartreuse throat.",(Navajo Princess × Substantial Evidence),https://daylilydatabase.org/AHSPhoto/B/BarbiesDreamFlower_1574198631.jpg,Unknown,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Substantial Evidence,Navajo Princess"
https://daylilydatabase.org/detail.php?id=197771&name=Fires Ablaze,Fires Ablaze,Reeder,2023.0,34.0,4.5,Midseason-Late,Diploid,Semi-Evergreen,Diurnal,29.0,6.0,FHZPG54,"Mauve red with thin white edges on petals, above a golden throat.",(Frans Hals × Ziggy Played Guitar),https://daylilydatabase.org/AHSPhoto/F/Fires_Ablaze_1670018011.jpg,Unknown,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Ziggy Played Guitar,Frans Hals"
https://daylilydatabase.org/detail.php?id=197773&name=Frozen River,Frozen River,Reeder,2023.0,34.0,6.0,Midseason,Diploid,Semi-Evergreen,Diurnal,13.0,3.0,SDLGPR12,"Clear, pale bright lavender with darker lavender purple veins above bright green to chartreuse throat.",(sdlg × Phoenician Royalty),https://daylilydatabase.org/AHSPhoto/F/Frozen_River_1670018245.jpg,Unknown,,None,,,1,10.0,Brian Reeder,London,KY,United States,Phoenician Royalty
https://daylilydatabase.org/detail.php?id=197763&name=Arrowhead Star,Arrowhead Star,Reeder,2023.0,28.0,5.5,Midseason,Tetraploid,Semi-Evergreen,Diurnal,17.0,4.0,LASDD3,Lavender pink with raspberry band above chartreuse throat.,(Lavender Arrowhead × Stardust Dragon),https://daylilydatabase.org/AHSPhoto/A/Arrowhead_Star_1670017322.jpg,Unknown,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Lavender Arrowhead,Stardust Dragon"
https://daylilydatabase.org/detail.php?id=190155&name=Galactic Center,Galactic Center,Reeder,2020.0,27.0,6.0,Midseason-Late,Diploid,Semi-Evergreen,Diurnal,13.0,3.0,NTHPOD22,"Deep burgundy red, eye has a black layer above a red layer, above a bright green throat with black veins running from the eye through the petals.",(Nowhere to Hide × Pit of Despair),https://daylilydatabase.org/AHSPhoto/G/GalacticCenter_1574199130.jpg,Unknown,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Nowhere to Hide,Pit of Despair"
https://daylilydatabase.org/detail.php?id=197768&name=Dragon Princess,Dragon Princess,Reeder,2023.0,24.0,5.0,Midseason,Tetraploid,Semi-Evergreen,Diurnal,12.0,3.0,SMSDD4,Purple with thin white edge on petals and wider white edges on sepals above green to chartreuse throat.,(Spider Man × Stardust Dragon),https://daylilydatabase.org/AHSPhoto/D/Dragon_Princess_1670017835.jpg,Unknown,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Stardust Dragon,Spider Man"
https://daylilydatabase.org/detail.php?id=190156&name=Heart of the Quasar,Heart of the Quasar,Reeder,2020.0,30.0,4.5,Midseason,Diploid,Dormant,Diurnal,15.0,3.0,EHSD3,"Flat flower with deep red petals, green throat merging into bright, fiery orange red section below a black red eye.",(Endless Heart × Sharon's Delight),https://daylilydatabase.org/AHSPhoto/H/HeartoftheQuasar_1574199227.jpg,Unknown,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Sharon's Delight,Endless Heart"
https://daylilydatabase.org/detail.php?id=202572&name=Heart of Bravery,Heart of Bravery,Reeder,2025.0,26.0,3.0,Early,Diploid,Dormant,Diurnal,28.0,6.0,EHSTB32,"Light pink with darker rose band above green to chartreuse throat with slightly dark scapes, strong rebloom.",(Endless Heart × Samwise the Brave),https://daylilydatabase.org/AHSPhoto/H/Heart_of_Bravery_1733162842.jpg,Unknown,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Samwise the Brave,Endless Heart"
https://daylilydatabase.org/detail.php?id=197766&name=Black Hole Implosion,Black Hole Implosion,Reeder,2023.0,29.0,4.5,Midseason,Diploid,Semi-Evergreen,Diurnal,13.0,3.0,GEPOD67,Burgundy red with black eye above golden yellow throat radiating into the eye.,(Galaxy Explosion × Pit of Despair),https://daylilydatabase.org/AHSPhoto/B/Black_Hole_Implosion_1670017497.jpg,Unknown,,None,,,1,10.0,Brian Reeder,London,KY,United States,"Galaxy Explosion,Pit of Despair"
https://daylilydatabase.org/detail.php?id=197784&name=Changes of Light,Changes of Light,Reeder,2023.0,28.0,5.5,Midseason-Late,Diploid,Dormant,Diurnal,14.0,3.0,CLSWS17,"Color changer, bright tropical orange changing to bluish gray lavender with darker veins as day progresses, with army green to golden throat.",((Challenger x Lucky Streak) × Wabi Sabi),https://daylilydatabase.org/AHSPhoto/C/Changes_of_Light_1670259617.jpg,Unknown,,None,,,0,10.0,Brian Reeder,London,KY,United States,"Lucky Streak,Challenger,Wabi Sabi"
https://daylilydatabase.org/detail.php?id=148039&name=Fuchsia Cockatoo,Fuchsia Cockatoo,Mahieu,2003.0,36.0,8.0,Midseason,Diploid,Semi-Evergreen,Diurnal,24.0,4.0,MAH-D97-272E,deep fuchsia rose bitone with white midribs above lemon chartreuse throat,(Green Tarantula × Wilson Spider),https://daylilydatabase.org/AHSPhoto/F/Fuchsia_Cockatoo.jpg,Fragrant,Unusual FormCrispate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Green Tarantula,Wilson Spider"
https://daylilydatabase.org/detail.php?id=157966&name=Orchid Mutation,Orchid Mutation,Mahieu-Burris,2007.0,40.0,5.5,Extra Early,Diploid,Dormant,Diurnal,22.0,5.0,MB-39,flesh pink lemon taupe bitone with stippled taupe band above sunny lemon to bright kiwi throat,((sdlg × sdlg) × (Rosy Lights × Wilson Spider)),https://daylilydatabase.org/AHSPhoto/O/Orchid_Mutation.jpg,Fragrant,Unusual FormCrispate,None,,,1,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Wilson Spider,Rosy Lights"
https://daylilydatabase.org/detail.php?id=158029&name=Orchid Spangles,Orchid Spangles,Mahieu-Burris,2007.0,50.0,8.0,Midseason,Diploid,Dormant,Diurnal,38.0,6.0,MB-25,creamy lemon with faint lavender halo and cream edge above creamy lemon to kiwi green throat,((Capulina × Lola Branham) × Triune Presence),https://daylilydatabase.org/AHSPhoto/O/Orchid_Spangles.jpg,Fragrant,Unusual FormCascade,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Triune Presence,Lola Branham,Capulina"
https://daylilydatabase.org/detail.php?id=147493&name=Scandinavia,Scandinavia,Mahieu,2003.0,54.0,8.5,Midseason-Late,Diploid,Dormant,,32.0,5.0,MAH-D00-169H,glittering white self above lemon chartreuse throat,((Miss Jessie × Loch Ness Monster) × (Radiant Moonbeam × Satin Bird)),https://daylilydatabase.org/AHSPhoto/S/Scandinavia.jpg,Fragrant,Unusual FormCrispate,HM 2016,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Loch Ness Monster,Radiant Moonbeam,Miss Jessie,Satin Bird"
https://daylilydatabase.org/detail.php?id=147995&name=Carmine Ibis,Carmine Ibis,Mahieu,2003.0,58.0,6.0,Midseason,Diploid,Dormant,Diurnal,24.0,5.0,MAH-D00-85-A,carmine violet orange blend with purplish carmine halo above glowing light orange throat,((Capulina × Lola Branham) × sdlg),https://daylilydatabase.org/AHSPhoto/C/Carmine_Ibis.jpg,Fragrant,Unusual FormCrispate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Lola Branham,Capulina"
https://daylilydatabase.org/detail.php?id=148149&name=Jungle Expedition,Jungle Expedition,Mahieu,2003.0,36.0,6.5,Midseason-Late,Diploid,Semi-Evergreen,Diurnal,26.0,4.0,Mah-D97-321A,cordovan with purple overlay bitone with faint purple halo above neon lemon lime throat,(Maude Peacock × sdlg),https://daylilydatabase.org/AHSPhoto/J/Jungle_Expedition.jpg,Fragrant,Unusual FormCrispate,None,,,1,11.0,Brian Mahieu,Fulton,MO,United States,Maude Peacock
https://daylilydatabase.org/detail.php?id=148038&name=Coral Hummingbird,Coral Hummingbird,Mahieu,2003.0,40.0,6.0,Midseason-Late,Diploid,Dormant,Diurnal,23.0,3.0,MAH-D97-384A,coral pink salmon blend with rose red eye and white midribs above cadmium yellow to lime throat,(Rosy Purple Oddity × Jennie Love),https://daylilydatabase.org/AHSPhoto/C/Coral_Hummingbird.jpg,Fragrant,Unusual FormCrispate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Rosy Purple Oddity,Jennie Love"
https://daylilydatabase.org/detail.php?id=203795&name=Liljeström,Liljeström,Mahieu,2025.0,46.0,6.5,Midseason-Late,Diploid,Dormant,Diurnal,35.0,4.0,D95-10A,"Icy lemon yellow with green throat, pollen fertile
.",(Orchid Corsage × H. citrina),https://daylilydatabase.org/AHSPhoto/L/Liljestrom_1757361502.jpg,Fragrant,Unusual FormCascade,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Orchid Corsage,citrina"
https://daylilydatabase.org/detail.php?id=155276&name=Grinchy Claws,Grinchy Claws,Mahieu-Burris,2006.0,34.0,5.5,Midseason-Late,Diploid,Dormant,Nocturnal,24.0,4.0,06-3,white chartreuse lemon polychrome with lemon veining above lime green throat,(sdlg × sdlg),https://daylilydatabase.org/AHSPhoto/G/Grinchy_Claws.jpg,Fragrant,Unusual FormCrispate,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,
https://daylilydatabase.org/detail.php?id=147508&name=Royal Flycatcher,Royal Flycatcher,Mahieu,2003.0,48.0,6.5,Midseason-Late,Diploid,Dormant,Diurnal,32.0,4.0,Mah-D98-470E,coppery red with blue glaze and velvety oxblood band above cadmium yellow to olive throat,(Challenger × (Mont Blanc × Blood Stream)),https://daylilydatabase.org/AHSPhoto/R/Royal_Flycatcher.jpg,Fragrant,Unusual FormCrispate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Blood Stream,Challenger,Mont Blanc"
https://daylilydatabase.org/detail.php?id=148046&name=Stratovolcano,Stratovolcano,Mahieu,2003.0,60.0,6.0,Midseason-Late,Diploid,Dormant,Diurnal,52.0,7.0,MAH-D98-670J,intense melon orange cadmium yellow pink polychrome above lime green throat,((Mont Blanc × Erin Farmer) × (Orchid Corsage × Just for Laughs)),https://daylilydatabase.org/AHSPhoto/S/Stratovolcano.jpg,Fragrant,Unusual FormSpatulate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Just for Laughs,Orchid Corsage,Erin Farmer,Mont Blanc"
https://daylilydatabase.org/detail.php?id=148148&name=Ethereal Light,Ethereal Light,Mahieu,2003.0,44.0,6.5,Late,Diploid,Dormant,Diurnal,21.0,5.0,Mah-D96-115.5H,pearly gray pink bitone with lavender glaze above lime green throat,(Purple Oddity × Trahlyta),https://daylilydatabase.org/AHSPhoto/E/Ethereal_Light.jpg,Fragrant,Unusual FormSpatulate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Purple Oddity,Trahlyta"
https://daylilydatabase.org/detail.php?id=161181&name=Wailuku,Wailuku,Mahieu-Burris,2009.0,54.0,7.5,Early-Midseason,Diploid,Evergreen,Diurnal,24.0,4.0,MB-48,peach pink yellow polychrome above chartreuse throat,((Satin Bird × Cashmere) × (Darling River × Oklahoma Kicking Bird)),https://daylilydatabase.org/AHSPhoto/W/Wailuku.jpg,Fragrant,Unusual FormCascade,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Oklahoma Kicking Bird,Darling River,Satin Bird,Cashmere"
https://daylilydatabase.org/detail.php?id=156582&name=Claude Monet,Claude Monet,Mahieu-Burris,2007.0,36.0,7.0,Midseason,Diploid,Dormant,,18.0,3.0,MB-6,saturated purple biolet bitone with blue purple band above creamy lemon to green throat,((Trahlyta × Lola Branham) × Purple Satellite),https://daylilydatabase.org/AHSPhoto/C/Claude_Monet.jpg,Fragrant,Unusual FormCascade,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Purple Satellite,Lola Branham,Trahlyta"
https://daylilydatabase.org/detail.php?id=148160&name=Clovis Point,Clovis Point,Mahieu,2003.0,42.0,9.0,Midseason,Diploid,Dormant,Diurnal,25.0,5.0,MAH-D98-803SG,light cadmium orange with deep crimson brushed eye above gold to olive green throat,(Parlor Game × Persian Pattern),https://daylilydatabase.org/AHSPhoto/C/Clovis_Point.jpg,Unknown,Spider 4.50:1,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Persian Pattern,Parlor Game"
https://daylilydatabase.org/detail.php?id=148041&name=Lilac Cockatoo,Lilac Cockatoo,Mahieu,2003.0,40.0,7.0,Midseason-Late,Diploid,Dormant,Diurnal,36.0,4.0,MAH-D-98-648B,pastel lilac blend above pastel lemon white to chartreuse throat,(Lilac Dream × (Trahlyta × Asterisk)),https://daylilydatabase.org/AHSPhoto/L/Lilac_Cockatoo.jpg,Unknown,Unusual FormSpatulate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Lilac Dream,Trahlyta,Asterisk"
https://daylilydatabase.org/detail.php?id=148156&name=Rain Forest Denizen,Rain Forest Denizen,Mahieu,2003.0,32.0,7.5,Midseason-Late,Diploid,Semi-Evergreen,,18.0,3.0,Mah-D-96-178B,pale taupe overlaid violet bitone with layered violet blue edged deep violet band above neon lemon to lime throat,(Trahlyta × Yellow Angel),https://daylilydatabase.org/AHSPhoto/R/Rain_Forest_Denizen.jpg,Very Fragrant,Unusual FormCrispate,None,,,1,11.0,Brian Mahieu,Fulton,MO,United States,"Yellow Angel,Trahlyta"
https://daylilydatabase.org/detail.php?id=148161&name=Chartreuse Sphinx Moth,Chartreuse Sphinx Moth,Mahieu,2003.0,32.0,7.0,Midseason-Late,Diploid,Semi-Evergreen,,22.0,4.0,MahD96-124A,cool lemon chartreuse self above neon lime green throat,(Rippon Lea × Trahlyta),https://daylilydatabase.org/AHSPhoto/C/Chartreuse_Sphinx_Moth.jpg,Very Fragrant,Unusual FormCrispate,None,,,1,11.0,Brian Mahieu,Fulton,MO,United States,"Rippon Lea,Trahlyta"
https://daylilydatabase.org/detail.php?id=161179&name=Kookaburra,Kookaburra,Mahieu-Burris,2009.0,60.0,6.0,Midseason,Diploid,Dormant,,38.0,5.0,MB-46,pinkish mauve taupe blended bitone with violet halo above neon chartreuse throat,(Purple Oddity × (sdlg × Five John Lamberts)),https://daylilydatabase.org/AHSPhoto/K/Kookaburra.jpg,Fragrant,Unusual FormCrispate,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Five John Lamberts,Purple Oddity"
https://daylilydatabase.org/detail.php?id=161299&name=Lava Spray,Lava Spray,Mahieu-Burris,2009.0,40.0,2.5,Midseason,Diploid,Dormant,Diurnal,50.0,6.0,MB-43,intense cadmium orange self,(((sdlg × Siloam Harold Flickinger) × (Stella De Oro × Flower Fiesta)) × sdlg),https://daylilydatabase.org/AHSPhoto/L/Lava_Spray.jpg,Fragrant,,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Siloam Harold Flickinger,Stella De Oro,Flower Fiesta"
https://daylilydatabase.org/detail.php?id=148242&name=Rozavellian Kraken,Rozavellian Kraken,Mahieu,2003.0,31.0,9.0,Midseason,Tetraploid,Dormant,,48.0,5.0,MahieuTEC-99-90A,intense rose fuchsia bitone with faint pastel watermark and white midribs above lime green throat,(Rozavel × Tet. Giant Kraken),https://daylilydatabase.org/AHSPhoto/R/Rozavellian_Kraken.jpg,Fragrant,Unusual FormCrispate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Giant Kraken,Rozavel"
https://daylilydatabase.org/detail.php?id=148045&name=Royal Vestments,Royal Vestments,Mahieu,2003.0,39.0,8.0,Midseason-Late,Diploid,Semi-Evergreen,,24.0,4.0,MAH-D96-177B,bright violet with bluish lavender watermark and band above creamy lemon to lime throat,(Trahlyta × Wilson Spider),https://daylilydatabase.org/AHSPhoto/R/Royal_Vestments.jpg,Fragrant,Unusual FormCrispate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Wilson Spider,Trahlyta"
https://daylilydatabase.org/detail.php?id=148155&name=Pack Hunter,Pack Hunter,Mahieu,2003.0,50.0,7.0,Midseason-Late,Diploid,Dormant,,38.0,5.0,Mah-D98-470F,crimson violet self with bluish glaze above lemon chartreuse throat,(Challenger × (Mont Blanc × Blood Stream)),https://daylilydatabase.org/AHSPhoto/P/Pack_Hunter.jpg,Fragrant,Unusual FormCrispate,None,,,1,11.0,Brian Mahieu,Fulton,MO,United States,"Blood Stream,Challenger,Mont Blanc"
https://daylilydatabase.org/detail.php?id=148154&name=Orchid Visitation,Orchid Visitation,Mahieu,2003.0,46.0,6.5,Midseason-Late,Diploid,Dormant,,36.0,5.0,Mah-D96-81G,orchid pink bicolor with lavender glaze and orchid band and ruffled cream picotee edge above neon lemon lime throat,(Miss Jessie × Loch Ness Monster),https://daylilydatabase.org/AHSPhoto/O/Orchid_Visitation.jpg,Fragrant,Unusual FormCrispate,None,,,1,11.0,Brian Mahieu,Fulton,MO,United States,"Loch Ness Monster,Miss Jessie"
https://daylilydatabase.org/detail.php?id=158024&name=Edge of Chaos,Edge of Chaos,Mahieu-Burris,2007.0,36.0,7.0,Midseason,Diploid,Semi-Evergreen,Nocturnal,22.0,4.0,MB-19,royal purple with huge chalky lemon white watermark above light lemon throat,(((Cerulean Star × Loch Ness Monster) × ((Fairy Tale Pink × Donetha Marie) × Enchanter's Spell)),https://daylilydatabase.org/AHSPhoto/E/Edge_Of_Chaos.jpg,Unknown,Unusual FormCrispate,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Loch Ness Monster,Enchanter's Spell,Fairy Tale Pink,Cerulean Star,Donetha Marie"
https://daylilydatabase.org/detail.php?id=158037&name=Orchid Equinox,Orchid Equinox,Mahieu-Burris,2007.0,36.0,8.0,Midseason,Diploid,Dormant,Nocturnal,14.0,3.0,MB-11,creamy lemon deep lavender bitone with bluish halo above chartreuse to white throat,((Maude Peacock × (Princely Banner × Trahlyta)) × (Flutterbye × (Cerulean Star × Loch Ness Monster))),https://daylilydatabase.org/AHSPhoto/O/Orchid_Equinox.jpg,Unknown,Unusual FormCascade,None,,,0,10.0,Brian Mahieu and David Burris,Murray,KY,United States,"Loch Ness Monster,Princely Banner,Maude Peacock,Cerulean Star,Flutterbye,Trahlyta"
https://daylilydatabase.org/detail.php?id=148042&name=Orchid Gardens,Orchid Gardens,Mahieu,2003.0,42.0,7.0,Early-Midseason,Diploid,Semi-Evergreen,Diurnal,20.0,4.0,MAH-D97-334B,raspberry purple with pastel watermark above pastel lemon to chartreuse throat,(Night Gown × Ivelyn Brown),https://daylilydatabase.org/AHSPhoto/O/Orchid_Gardens.jpg,Fragrant,,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Ivelyn Brown,Night Gown"
https://daylilydatabase.org/detail.php?id=148044&name=Orchid Jungle,Orchid Jungle,Mahieu,2003.0,52.0,6.0,Midseason-Late,Diploid,Semi-Evergreen,,33.0,5.0,MAH-D97-383A,smoky claret purple bitone tipped in pale lemon above lime green throat,(Rosy Purple Oddity × Emerald Eye),https://daylilydatabase.org/AHSPhoto/O/Orchid_Jungle.jpg,Fragrant,Unusual FormCrispate,None,,,1,11.0,Brian Mahieu,Fulton,MO,United States,"Rosy Purple Oddity,Emerald Eye"
https://daylilydatabase.org/detail.php?id=148153&name=Orchid Hunter,Orchid Hunter,Mahieu,2003.0,44.0,8.0,Midseason-Late,Diploid,Dormant,,26.0,5.0,Mah-D96-81D,clear violet purple bicolor with blue purple band above creamy lemon to chartreuse throat,(Miss Jessie × Loch Ness Monster),https://daylilydatabase.org/AHSPhoto/O/Orchid_Hunter.jpg,Fragrant,Unusual FormCrispate,None,,,0,11.0,Brian Mahieu,Fulton,MO,United States,"Loch Ness Monster,Miss Jessie"
